COUNTRY,Country,ISC11A,ISCED-A 2011,SEX,Gender,AGE,Age,PIAAC_CATEGORY,Category,INDICATOR,Indicator,MEASURE,Measure,YEAR,Reference year,Value,Flag Codes,Flags
AUS,Australia,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,3.4,,
ISR,Israel,T,All levels of education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,96,,
GBR-ENG,England,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,2,,
IRL,Ireland,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,0.9,,
SGP,Singapore,T,All levels of education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,2.4,,
POL,Poland,T,All levels of education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,86,,
JPN,Japan,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,69,,
CHL,Chile,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,,c,Data below the publication limit
KOR,Korea,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,4.8,,
DEU,Germany,T,All levels of education,F,Women,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,91,,
IRL,Ireland,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,3.1,,
ITA,Italy,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,87,,
AUS,Australia,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,75,,
USA,United States,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.6,,
USA,United States,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,92,,
SVN,Slovenia,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,67,,
NOR,Norway,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,92,,
ITA,Italy,T,All levels of education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,85,,
CAN,Canada,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,91,,
IRL,Ireland,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,,c,Data below the publication limit
CHL,Chile,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,68,,
BEL-VLG,Flanders,T,All levels of education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.7,,
JPN,Japan,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,4.6,,
NZL,New Zealand,T,All levels of education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,94,,
RUS,Russia,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,,m,Missing data
CZE,Czech Republic,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,,c,Data below the publication limit
BEL-VLG,Flanders,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,89,,
POL,Poland,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,74,,
GBR-NIR,Northern Ireland,T,All levels of education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.7,,
IRL,Ireland,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,3.2,,
AUS,Australia,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,85,,
EST,Estonia,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.3,,
AVG_UNITARY,Unweighted average (Unitary countries),L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,72,,
SGP,Singapore,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,82,,
AVG_UNITARY,Unweighted average (Unitary countries),L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,,m,Missing data
SGP,Singapore,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,54,,
GBR-NIR,Northern Ireland,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,91,,
SVK,Slovak Republic,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,2.1,,
EST,Estonia,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,,c,Data below the publication limit
ISR,Israel,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,2.2,,
SVN,Slovenia,T,All levels of education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,3.3,,
ISR,Israel,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,93,,
CHL,Chile,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,2.7,,
TUR,Turkey,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,4,,
TUR,Turkey,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,87,,
SWE,Sweden,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,82,,
POL,Poland,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,74,,
FRA,France,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.7,,
JPN,Japan,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.9,,
CAN,Canada,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,4.8,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,54,,
AUS,Australia,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,70,,
NZL,New Zealand,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,71,,
ESP,Spain,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,2.1,,
POL,Poland,T,All levels of education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.9,,
SWE,Sweden,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,,c,Data below the publication limit
ESP,Spain,T,All levels of education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.6,,
FRA,France,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,,c,Data below the publication limit
CHL,Chile,T,All levels of education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,3.4,,
DEU,Germany,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.4,,
FRA,France,T,All levels of education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,80,,
KOR,Korea,T,All levels of education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,42,,
AUT,Austria,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,84,,
TUR,Turkey,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,4.8,,
SWE,Sweden,T,All levels of education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.5,,
LTU,Lithuania,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,7.1,,
TUR,Turkey,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,,c,Data below the publication limit
LTU,Lithuania,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,76,,
SVK,Slovak Republic,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,5.9,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,2,,
POL,Poland,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,3.7,,
NLD,Netherlands,T,All levels of education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.5,,
FIN,Finland,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,7.1,,
IRL,Ireland,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,91,,
NOR,Norway,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,85,,
ESP,Spain,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,78,,
NOR,Norway,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,2.3,,
ESP,Spain,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,76,,
TUR,Turkey,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,,c,Data below the publication limit
IRL,Ireland,T,All levels of education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,2.1,,
AUS,Australia,T,All levels of education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,72,,
AUS,Australia,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,7.8,,
AUS,Australia,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,93,,
IRL,Ireland,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,3.5,,
SGP,Singapore,T,All levels of education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,61,,
EST,Estonia,T,All levels of education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,54,,
GBR-NIR,Northern Ireland,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,5.6,,
GBR-NIR,Northern Ireland,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,,c,Data below the publication limit
FRA,France,T,All levels of education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,67,,
FRA,France,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,91,,
ISR,Israel,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,5.6,,
CHL,Chile,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,69,,
FIN,Finland,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.5,,
IRL,Ireland,T,All levels of education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,76,,
ITA,Italy,T,All levels of education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,2.5,,
SGP,Singapore,T,All levels of education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,2.2,,
ITA,Italy,T,All levels of education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,84,,
AUS,Australia,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,81,,
KOR,Korea,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,11.4,,
DNK,Denmark,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,5.5,,
AUT,Austria,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,74,,
LTU,Lithuania,T,All levels of education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,82,,
CAN,Canada,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,2.2,,
JPN,Japan,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,5.8,,
NZL,New Zealand,T,All levels of education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,2,,
NZL,New Zealand,T,All levels of education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,94,,
NZL,New Zealand,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,3.2,,
FIN,Finland,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,58,,
